DeviceTag: Movella DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 4,StartTime: 2025-12-02 15:55:47.554,© Movella Technologies B.V. 2005-2025
SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,Status
2471641,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1673,0.0805,0.0097,10.0404,-0.0337,0.0175,-0.0095,-0.0515,1.1802,0.5378,1.0000,0.0005,-0.0042,-0.0001,0.0607,-0.4797,-0.0126,0
2471807,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1674,0.0714,0.0106,10.0431,-0.0320,0.0168,-0.0104,-0.0544,1.1821,0.5354,1.0000,0.0005,-0.0042,-0.0001,0.0621,-0.4787,-0.0121,0
2471974,1.0000,-0.0003,0.0002,-0.0001,0.0012,0.0000,0.1679,0.0710,-0.0002,10.0715,-0.0330,0.0181,-0.0116,-0.0518,1.1846,0.5339,1.0000,0.0005,-0.0042,-0.0001,0.0625,-0.4764,-0.0130,0
2472141,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1675,0.0664,0.0030,10.0497,-0.0325,0.0167,-0.0100,-0.0554,1.1782,0.5378,1.0000,0.0006,-0.0041,-0.0001,0.0633,-0.4755,-0.0123,0
2472307,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1675,0.0652,0.0065,10.0483,-0.0321,0.0161,-0.0100,-0.0527,1.1821,0.5330,1.0000,0.0006,-0.0041,-0.0001,0.0646,-0.4751,-0.0119,0
2472474,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1678,0.0662,0.0027,10.0709,-0.0337,0.0158,-0.0118,-0.0520,1.1782,0.5374,1.0000,0.0006,-0.0041,-0.0001,0.0643,-0.4750,-0.0129,0
2472641,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1677,0.0795,0.0099,10.0624,-0.0345,0.0154,-0.0114,-0.0537,1.1782,0.5330,1.0000,0.0006,-0.0041,-0.0001,0.0632,-0.4753,-0.0135,0
2472807,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0000,0.1680,0.0865,-0.0012,10.0772,-0.0339,0.0156,-0.0117,-0.0530,1.1777,0.5344,1.0000,0.0005,-0.0041,-0.0001,0.0627,-0.4754,-0.0145,0
2472974,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1678,0.0657,0.0015,10.0708,-0.0336,0.0153,-0.0112,-0.0554,1.1816,0.5383,1.0000,0.0005,-0.0042,-0.0001,0.0626,-0.4758,-0.0150,0
2473141,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0000,0.1677,0.0786,-0.0009,10.0628,-0.0338,0.0161,-0.0103,-0.0476,1.1772,0.5369,1.0000,0.0005,-0.0041,-0.0001,0.0621,-0.4754,-0.0150,0
2473307,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1672,0.0770,0.0097,10.0299,-0.0346,0.0152,-0.0116,-0.0505,1.1797,0.5349,1.0000,0.0005,-0.0042,-0.0001,0.0610,-0.4758,-0.0157,0
2473474,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0000,0.1675,0.0734,-0.0006,10.0487,-0.0343,0.0152,-0.0110,-0.0500,1.1812,0.5364,1.0000,0.0005,-0.0042,-0.0001,0.0602,-0.4763,-0.0157,0
2473641,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0000,0.1679,0.0834,-0.0025,10.0736,-0.0339,0.0145,-0.0104,-0.0498,1.1807,0.5349,1.0000,0.0005,-0.0042,-0.0001,0.0597,-0.4775,-0.0151,0
2473807,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0003,0.1678,0.0965,0.0130,10.0701,-0.0343,0.0163,-0.0106,-0.0505,1.1812,0.5354,1.0000,0.0005,-0.0042,-0.0001,0.0589,-0.4769,-0.0146,0
2473974,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0001,0.1677,0.0870,0.0034,10.0599,-0.0337,0.0162,-0.0110,-0.0522,1.1846,0.5349,1.0000,0.0005,-0.0042,-0.0001,0.0585,-0.4764,-0.0147,0
2474141,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1679,0.0856,0.0097,10.0744,-0.0329,0.0144,-0.0106,-0.0530,1.1816,0.5413,1.0000,0.0005,-0.0042,-0.0001,0.0590,-0.4776,-0.0144,0
2474307,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0004,0.1676,0.0970,0.0200,10.0570,-0.0323,0.0166,-0.0110,-0.0525,1.1792,0.5383,1.0000,0.0005,-0.0042,-0.0001,0.0601,-0.4768,-0.0147,0
2474474,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0002,0.1679,0.0861,0.0086,10.0746,-0.0342,0.0158,-0.0107,-0.0520,1.1802,0.5354,1.0000,0.0005,-0.0042,-0.0001,0.0593,-0.4767,-0.0148,0
2474641,1.0000,-0.0003,0.0002,-0.0001,0.0012,0.0000,0.1677,0.0693,-0.0009,10.0618,-0.0326,0.0183,-0.0112,-0.0522,1.1826,0.5320,1.0000,0.0005,-0.0041,-0.0001,0.0601,-0.4742,-0.0151,0
2474807,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0000,0.1674,0.0832,-0.0021,10.0428,-0.0327,0.0164,-0.0112,-0.0522,1.1812,0.5330,1.0000,0.0005,-0.0041,-0.0001,0.0608,-0.4735,-0.0155,0
2474974,1.0000,-0.0003,0.0001,-0.0001,0.0011,-0.0000,0.1680,0.0646,-0.0056,10.0796,-0.0324,0.0176,-0.0115,-0.0491,1.1807,0.5383,1.0000,0.0005,-0.0041,-0.0001,0.0618,-0.4717,-0.0162,0
2475141,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0001,0.1677,0.0722,0.0015,10.0630,-0.0323,0.0168,-0.0109,-0.0505,1.1807,0.5364,1.0000,0.0005,-0.0041,-0.0001,0.0628,-0.4706,-0.0161,0
2475307,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0003,0.1674,0.0746,0.0141,10.0416,-0.0326,0.0167,-0.0101,-0.0527,1.1860,0.5364,1.0000,0.0006,-0.0041,-0.0001,0.0636,-0.4697,-0.0153,0
2475474,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1675,0.0653,0.0075,10.0510,-0.0333,0.0152,-0.0110,-0.0554,1.1821,0.5408,1.0000,0.0006,-0.0041,-0.0001,0.0636,-0.4701,-0.0156,0
2475641,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1681,0.0639,0.0024,10.0855,-0.0324,0.0161,-0.0107,-0.0505,1.1807,0.5364,1.0000,0.0006,-0.0041,-0.0001,0.0646,-0.4697,-0.0158,0
2475807,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1675,0.0640,0.0077,10.0496,-0.0336,0.0164,-0.0119,-0.0520,1.1812,0.5383,1.0000,0.0006,-0.0041,-0.0001,0.0644,-0.4691,-0.0166,0
2475974,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1676,0.0700,0.0111,10.0585,-0.0342,0.0131,-0.0117,-0.0532,1.1787,0.5334,1.0000,0.0006,-0.0041,-0.0001,0.0637,-0.4716,-0.0174,0
2476141,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0003,0.1675,0.0797,0.0148,10.0480,-0.0339,0.0123,-0.0105,-0.0549,1.1792,0.5354,1.0000,0.0006,-0.0041,-0.0001,0.0631,-0.4748,-0.0172,0
2476307,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1674,0.0661,0.0095,10.0421,-0.0340,0.0143,-0.0117,-0.0513,1.1812,0.5334,1.0000,0.0005,-0.0042,-0.0002,0.0626,-0.4761,-0.0185,0
2476474,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0005,0.1676,0.0852,0.0275,10.0581,-0.0341,0.0136,-0.0111,-0.0508,1.1841,0.5359,1.0000,0.0005,-0.0042,-0.0002,0.0620,-0.4781,-0.0187,0
2476641,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0003,0.1676,0.0922,0.0142,10.0544,-0.0341,0.0141,-0.0112,-0.0549,1.1797,0.5369,1.0000,0.0005,-0.0042,-0.0002,0.0613,-0.4796,-0.0190,0
2476807,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0002,0.1677,0.0954,0.0062,10.0620,-0.0338,0.0153,-0.0117,-0.0510,1.1812,0.5354,1.0000,0.0005,-0.0042,-0.0002,0.0609,-0.4800,-0.0201,0
2476974,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1676,0.0835,0.0116,10.0562,-0.0333,0.0158,-0.0110,-0.0522,1.1816,0.5339,1.0000,0.0005,-0.0042,-0.0002,0.0610,-0.4799,-0.0202,0
2477141,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1677,0.0880,0.0163,10.0597,-0.0334,0.0165,-0.0109,-0.0532,1.1816,0.5325,1.0000,0.0005,-0.0042,-0.0002,0.0611,-0.4791,-0.0204,0
2477307,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0001,0.1676,0.0777,0.0062,10.0559,-0.0325,0.0166,-0.0116,-0.0488,1.1816,0.5349,1.0000,0.0005,-0.0042,-0.0002,0.0619,-0.4782,-0.0211,0
2477474,1.0000,-0.0003,0.0001,-0.0001,0.0014,-0.0001,0.1677,0.0829,-0.0088,10.0637,-0.0318,0.0166,-0.0113,-0.0476,1.1831,0.5374,1.0000,0.0006,-0.0042,-0.0002,0.0634,-0.4773,-0.0214,0
2477641,1.0000,-0.0003,0.0002,-0.0001,0.0013,0.0001,0.1674,0.0754,0.0060,10.0457,-0.0317,0.0182,-0.0111,-0.0542,1.1812,0.5339,1.0000,0.0006,-0.0041,-0.0002,0.0650,-0.4749,-0.0213,0
2477807,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0002,0.1676,0.0743,-0.0119,10.0588,-0.0321,0.0171,-0.0112,-0.0522,1.1792,0.5315,1.0000,0.0006,-0.0041,-0.0002,0.0662,-0.4735,-0.0219,0
2477974,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1678,0.0693,0.0114,10.0680,-0.0333,0.0166,-0.0113,-0.0530,1.1787,0.5354,1.0000,0.0006,-0.0041,-0.0002,0.0663,-0.4727,-0.0224,0
2478141,1.0000,-0.0003,0.0001,-0.0001,0.0012,-0.0001,0.1676,0.0699,-0.0060,10.0558,-0.0335,0.0164,-0.0120,-0.0530,1.1797,0.5383,1.0000,0.0006,-0.0041,-0.0002,0.0663,-0.4720,-0.0235,0
2478307,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0002,0.1672,0.0612,0.0106,10.0333,-0.0329,0.0151,-0.0108,-0.0508,1.1792,0.5320,1.0000,0.0006,-0.0041,-0.0002,0.0667,-0.4726,-0.0235,0
2478474,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1680,0.0657,0.0051,10.0808,-0.0341,0.0132,-0.0107,-0.0549,1.1787,0.5374,1.0000,0.0006,-0.0041,-0.0002,0.0661,-0.4750,-0.0233,0
2478641,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0001,0.1682,0.0729,0.0022,10.0921,-0.0348,0.0129,-0.0117,-0.0525,1.1797,0.5364,1.0000,0.0006,-0.0042,-0.0002,0.0647,-0.4777,-0.0245,0
2478807,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0001,0.1676,0.0785,-0.0112,10.0577,-0.0344,0.0135,-0.0119,-0.0525,1.1816,0.5364,1.0000,0.0006,-0.0042,-0.0002,0.0638,-0.4798,-0.0256,0
2478974,1.0000,-0.0003,0.0001,-0.0001,0.0014,-0.0001,0.1677,0.0801,-0.0115,10.0605,-0.0336,0.0133,-0.0115,-0.0554,1.1772,0.5378,1.0000,0.0006,-0.0042,-0.0002,0.0636,-0.4820,-0.0262,0
2479141,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1676,0.0816,0.0031,10.0568,-0.0346,0.0132,-0.0112,-0.0513,1.1802,0.5334,1.0000,0.0005,-0.0042,-0.0002,0.0625,-0.4844,-0.0267,0
2479307,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0003,0.1675,0.0855,0.0150,10.0498,-0.0341,0.0142,-0.0108,-0.0491,1.1807,0.5354,1.0000,0.0005,-0.0042,-0.0002,0.0618,-0.4859,-0.0266,0
2479474,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0005,0.1675,0.0795,0.0241,10.0496,-0.0350,0.0123,-0.0122,-0.0481,1.1807,0.5369,1.0000,0.0005,-0.0043,-0.0002,0.0604,-0.4891,-0.0278,0
2479641,1.0000,-0.0003,0.0001,-0.0001,0.0017,0.0004,0.1675,0.1031,0.0203,10.0492,-0.0322,0.0144,-0.0109,-0.0535,1.1797,0.5383,1.0000,0.0005,-0.0043,-0.0002,0.0615,-0.4904,-0.0275,0
2479807,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1675,0.0896,0.0160,10.0474,-0.0335,0.0168,-0.0124,-0.0510,1.1777,0.5378,1.0000,0.0005,-0.0043,-0.0003,0.0614,-0.4892,-0.0291,0
2479974,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0002,0.1675,0.0902,0.0105,10.0488,-0.0326,0.0176,-0.0114,-0.0518,1.1841,0.5330,1.0000,0.0005,-0.0043,-0.0003,0.0622,-0.4874,-0.0295,0
2480141,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0002,0.1677,0.0738,0.0091,10.0646,-0.0330,0.0171,-0.0117,-0.0520,1.1792,0.5344,1.0000,0.0005,-0.0042,-0.0003,0.0626,-0.4861,-0.0303,0
2480307,1.0000,-0.0003,0.0001,-0.0001,0.0009,0.0004,0.1680,0.0533,0.0189,10.0791,-0.0333,0.0161,-0.0106,-0.0544,1.1777,0.5354,1.0000,0.0005,-0.0042,-0.0003,0.0627,-0.4857,-0.0300,0
2480474,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0002,0.1680,0.0703,0.0120,10.0772,-0.0337,0.0159,-0.0102,-0.0518,1.1812,0.5339,1.0000,0.0005,-0.0042,-0.0003,0.0624,-0.4855,-0.0296,0
2480641,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0001,0.1674,0.0654,0.0046,10.0469,-0.0326,0.0155,-0.0116,-0.0530,1.1797,0.5383,1.0000,0.0005,-0.0042,-0.0003,0.0631,-0.4856,-0.0303,0
2480807,1.0000,-0.0003,0.0001,-0.0001,0.0014,-0.0001,0.1680,0.0854,-0.0077,10.0820,-0.0327,0.0160,-0.0115,-0.0505,1.1812,0.5354,1.0000,0.0006,-0.0042,-0.0003,0.0638,-0.4854,-0.0311,0
2480974,1.0000,-0.0003,0.0001,-0.0001,0.0012,-0.0000,0.1679,0.0692,-0.0038,10.0735,-0.0334,0.0169,-0.0124,-0.0549,1.1770,0.5349,1.0000,0.0006,-0.0042,-0.0003,0.0639,-0.4842,-0.0325,0
2481141,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0000,0.1677,0.0576,-0.0020,10.0602,-0.0329,0.0162,-0.0107,-0.0515,1.1831,0.5374,1.0000,0.0006,-0.0042,-0.0003,0.0643,-0.4838,-0.0324,0
2481307,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0000,0.1677,0.0570,-0.0002,10.0615,-0.0343,0.0153,-0.0107,-0.0532,1.1821,0.5330,1.0000,0.0006,-0.0042,-0.0003,0.0634,-0.4842,-0.0322,0
2481474,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0003,0.1678,0.0726,0.0153,10.0675,-0.0343,0.0140,-0.0112,-0.0510,1.1826,0.5364,1.0000,0.0005,-0.0042,-0.0003,0.0626,-0.4858,-0.0327,0
2481641,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0003,0.1677,0.0714,0.0155,10.0636,-0.0345,0.0134,-0.0111,-0.0520,1.1797,0.5364,1.0000,0.0005,-0.0043,-0.0003,0.0616,-0.4880,-0.0328,0
2481807,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0004,0.1677,0.0882,0.0191,10.0608,-0.0348,0.0143,-0.0112,-0.0544,1.1787,0.5359,1.0000,0.0005,-0.0043,-0.0003,0.0603,-0.4893,-0.0331,0
2481974,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0004,0.1676,0.0900,0.0205,10.0537,-0.0333,0.0141,-0.0111,-0.0559,1.1802,0.5388,1.0000,0.0005,-0.0043,-0.0003,0.0604,-0.4908,-0.0335,0
2482141,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1676,0.0890,0.0174,10.0555,-0.0342,0.0144,-0.0119,-0.0496,1.1782,0.5364,1.0000,0.0005,-0.0043,-0.0003,0.0597,-0.4921,-0.0349,0
2482307,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0003,0.1678,0.0771,0.0177,10.0686,-0.0344,0.0137,-0.0104,-0.0515,1.1792,0.5378,1.0000,0.0005,-0.0043,-0.0003,0.0587,-0.4940,-0.0342,0
2482474,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1677,0.0822,0.0016,10.0599,-0.0350,0.0143,-0.0105,-0.0549,1.1797,0.5378,1.0000,0.0005,-0.0043,-0.0003,0.0572,-0.4953,-0.0338,0
2482641,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0002,0.1676,0.0949,0.0100,10.0561,-0.0339,0.0160,-0.0107,-0.0498,1.1812,0.5334,1.0000,0.0005,-0.0043,-0.0003,0.0567,-0.4950,-0.0340,0
2482808,1.0000,-0.0003,0.0001,-0.0001,0.0013,-0.0000,0.1675,0.0786,-0.0033,10.0505,-0.0337,0.0174,-0.0107,-0.0527,1.1831,0.5339,1.0000,0.0005,-0.0043,-0.0003,0.0564,-0.4933,-0.0338,0
2482974,1.0000,-0.0003,0.0002,-0.0001,0.0013,0.0002,0.1676,0.0747,0.0099,10.0547,-0.0335,0.0181,-0.0104,-0.0466,1.1768,0.5359,1.0000,0.0005,-0.0043,-0.0003,0.0563,-0.4911,-0.0335,0
2483141,1.0000,-0.0003,0.0001,-0.0001,0.0011,-0.0001,0.1676,0.0619,-0.0074,10.0589,-0.0333,0.0158,-0.0108,-0.0518,1.1792,0.5339,1.0000,0.0005,-0.0043,-0.0003,0.0564,-0.4910,-0.0330,0
2483308,1.0000,-0.0003,0.0001,-0.0001,0.0012,-0.0000,0.1675,0.0718,-0.0053,10.0501,-0.0322,0.0171,-0.0115,-0.0535,1.1792,0.5378,1.0000,0.0005,-0.0043,-0.0003,0.0575,-0.4896,-0.0336,0
2483474,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0000,0.1676,0.0747,-0.0010,10.0583,-0.0338,0.0159,-0.0110,-0.0520,1.1816,0.5359,1.0000,0.0005,-0.0043,-0.0003,0.0571,-0.4894,-0.0339,0
2483641,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1675,0.0826,0.0071,10.0472,-0.0334,0.0171,-0.0110,-0.0515,1.1782,0.5374,1.0000,0.0005,-0.0043,-0.0003,0.0571,-0.4880,-0.0340,0
2483808,1.0000,-0.0003,0.0001,-0.0001,0.0015,-0.0001,0.1678,0.0885,-0.0085,10.0703,-0.0328,0.0165,-0.0109,-0.0505,1.1821,0.5374,1.0000,0.0005,-0.0043,-0.0003,0.0577,-0.4872,-0.0340,0
2483974,1.0000,-0.0003,0.0002,-0.0001,0.0009,0.0003,0.1680,0.0554,0.0168,10.0783,-0.0327,0.0181,-0.0106,-0.0557,1.1814,0.5334,1.0000,0.0005,-0.0042,-0.0003,0.0584,-0.4849,-0.0337,0
2484141,1.0000,-0.0003,0.0001,-0.0001,0.0014,-0.0001,0.1673,0.0845,-0.0068,10.0378,-0.0343,0.0153,-0.0116,-0.0530,1.1816,0.5398,1.0000,0.0005,-0.0042,-0.0003,0.0576,-0.4853,-0.0347,0
2484308,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1678,0.0629,0.0098,10.0706,-0.0354,0.0135,-0.0115,-0.0535,1.1768,0.5359,1.0000,0.0005,-0.0043,-0.0003,0.0556,-0.4873,-0.0354,0
2484474,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1677,0.0866,0.0137,10.0593,-0.0342,0.0129,-0.0111,-0.0522,1.1807,0.5330,1.0000,0.0005,-0.0043,-0.0003,0.0549,-0.4900,-0.0357,0
2484641,1.0000,-0.0003,0.0001,-0.0001,0.0015,-0.0001,0.1678,0.0907,-0.0083,10.0689,-0.0345,0.0145,-0.0120,-0.0527,1.1782,0.5325,1.0000,0.0005,-0.0043,-0.0003,0.0539,-0.4911,-0.0369,0
2484808,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0001,0.1678,0.0792,0.0035,10.0709,-0.0342,0.0149,-0.0120,-0.0510,1.1821,0.5378,1.0000,0.0005,-0.0043,-0.0003,0.0531,-0.4919,-0.0381,0
2484974,1.0000,-0.0003,0.0001,-0.0001,0.0012,-0.0001,0.1676,0.0728,-0.0101,10.0567,-0.0338,0.0147,-0.0121,-0.0530,1.1792,0.5369,1.0000,0.0005,-0.0043,-0.0003,0.0528,-0.4928,-0.0392,0
2485141,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0003,0.1674,0.0835,0.0151,10.0470,-0.0338,0.0138,-0.0100,-0.0491,1.1812,0.5408,1.0000,0.0005,-0.0043,-0.0003,0.0524,-0.4946,-0.0385,0
2485308,1.0000,-0.0003,0.0001,-0.0001,0.0014,-0.0000,0.1677,0.0821,-0.0036,10.0597,-0.0350,0.0149,-0.0108,-0.0481,1.1782,0.5422,1.0000,0.0004,-0.0043,-0.0003,0.0509,-0.4954,-0.0382,0
2485474,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0001,0.1673,0.0872,0.0054,10.0371,-0.0341,0.0160,-0.0100,-0.0508,1.1816,0.5334,1.0000,0.0004,-0.0043,-0.0003,0.0502,-0.4951,-0.0370,0
2485641,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1676,0.0799,0.0090,10.0575,-0.0325,0.0176,-0.0110,-0.0513,1.1782,0.5330,1.0000,0.0004,-0.0043,-0.0003,0.0510,-0.4933,-0.0371,0
2485808,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0002,0.1677,0.0831,0.0114,10.0625,-0.0323,0.0172,-0.0103,-0.0510,1.1772,0.5334,1.0000,0.0005,-0.0043,-0.0003,0.0521,-0.4919,-0.0365,0
2485974,1.0000,-0.0003,0.0002,-0.0001,0.0012,0.0002,0.1677,0.0726,0.0081,10.0622,-0.0328,0.0183,-0.0111,-0.0520,1.1787,0.5339,1.0000,0.0005,-0.0043,-0.0003,0.0526,-0.4894,-0.0366,0
2486141,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0000,0.1675,0.0632,-0.0027,10.0513,-0.0330,0.0175,-0.0099,-0.0525,1.1797,0.5369,1.0000,0.0005,-0.0043,-0.0003,0.0531,-0.4877,-0.0356,0
2486308,1.0000,-0.0003,0.0001,-0.0001,0.0009,0.0001,0.1677,0.0543,0.0043,10.0619,-0.0341,0.0153,-0.0113,-0.0500,1.1797,0.5359,1.0000,0.0005,-0.0043,-0.0003,0.0524,-0.4880,-0.0361,0
2486474,1.0000,-0.0003,0.0001,-0.0001,0.0010,0.0002,0.1678,0.0569,0.0123,10.0704,-0.0323,0.0162,-0.0129,-0.0530,1.1812,0.5354,1.0000,0.0005,-0.0043,-0.0003,0.0535,-0.4876,-0.0379,0
2486641,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0002,0.1675,0.0616,0.0066,10.0501,-0.0338,0.0174,-0.0109,-0.0508,1.1812,0.5344,1.0000,0.0005,-0.0042,-0.0003,0.0531,-0.4859,-0.0380,0
2486808,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0004,0.1674,0.0721,0.0191,10.0456,-0.0329,0.0160,-0.0113,-0.0520,1.1758,0.5364,1.0000,0.0005,-0.0042,-0.0003,0.0536,-0.4856,-0.0383,0
2486974,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1673,0.0805,0.0034,10.0382,-0.0343,0.0158,-0.0113,-0.0540,1.1792,0.5349,1.0000,0.0005,-0.0042,-0.0003,0.0528,-0.4855,-0.0387,0
2487141,1.0000,-0.0003,0.0001,-0.0001,0.0010,-0.0000,0.1674,0.0565,-0.0033,10.0468,-0.0336,0.0132,-0.0122,-0.0496,1.1797,0.5378,1.0000,0.0005,-0.0043,-0.0003,0.0526,-0.4879,-0.0401,0
2487308,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0001,0.1679,0.0732,0.0055,10.0746,-0.0343,0.0142,-0.0101,-0.0520,1.1812,0.5383,1.0000,0.0005,-0.0043,-0.0003,0.0517,-0.4893,-0.0390,0
2487474,1.0000,-0.0003,0.0001,-0.0001,0.0014,0.0001,0.1675,0.0807,0.0008,10.0512,-0.0341,0.0142,-0.0103,-0.0464,1.1792,0.5325,1.0000,0.0004,-0.0043,-0.0003,0.0511,-0.4908,-0.0385,0
2487641,1.0000,-0.0003,0.0001,-0.0001,0.0013,0.0005,0.1675,0.0787,0.0246,10.0523,-0.0338,0.0152,-0.0115,-0.0530,1.1777,0.5383,1.0000,0.0004,-0.0043,-0.0003,0.0507,-0.4913,-0.0387,0
2487808,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0003,0.1674,0.0977,0.0166,10.0457,-0.0342,0.0146,-0.0100,-0.0479,1.1802,0.5344,1.0000,0.0004,-0.0043,-0.0003,0.0500,-0.4924,-0.0380,0
2487974,1.0000,-0.0003,0.0001,-0.0001,0.0016,0.0003,0.1676,0.0931,0.0122,10.0535,-0.0338,0.0151,-0.0107,-0.0493,1.1802,0.5334,1.0000,0.0004,-0.0043,-0.0003,0.0496,-0.4929,-0.0375,0
2488141,1.0000,-0.0003,0.0001,-0.0001,0.0015,0.0003,0.1676,0.0897,0.0181,10.0531,-0.0337,0.0156,-0.0113,-0.0530,1.1792,0.5374,1.0000,0.0004,-0.0043,-0.0003,0.0493,-0.4930,-0.0376,0
2488308,1.0000,-0.0003,0.0001,-0.0001,0.0012,0.0000,0.1674,0.0678,0.0003,10.0450,-0.0318,0.0167,-0.0104,-0.0525,1.1787,0.5349,1.0000,0.0004,-0.0043,-0.0003,0.0508,-0.4920,-0.0373,0
2488474,1.0000,-0.0003,0.0001,-0.0001,0.0014,-0.0000,0.1678,0.0805,-0.0056,10.0661,-0.0331,0.0163,-0.0107,-0.0500,1.1792,0.5364,1.0000,0.0004,-0.0043,-0.0003,0.0511,-0.4915,-0.0372,0
2488641,1.0000,-0.0003,0.0001,-0.0001,0.0012,-0.0000,0.1678,0.0698,-0.0055,10.0668,-0.0331,0.0164,-0.0115,-0.0483,1.1792,0.5344,1.0000,0.0004,-0.0043,-0.0003,0.0514,-0.4908,-0.0376,0
2488808,1.0000,-0.0003,0.0001,-0.0001,0.0011,0.0004,0.1674,0.0641,0.0219,10.0447,-0.0328,0.0178,-0.0115,-0.0505,1.1753,0.5330,1.0000,0.0005,-0.0043,-0.0003,0.0519,-0.4888,-0.0377,0
